1.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.074750830564784043e-01;1.022556390977443636e-01
1.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.089700996677740868e-01;1.022556390977443636e-01
1.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.074750830564784043e-01;1.037593984962406068e-01
1.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000056e-01;1.092783505154639179e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.013803680981595207e-01;1.516853932584269760e-01;2.838870431893687485e-01;2.812030075187970102e-01
1.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000056e-01;1.000000000000000056e-01;1.391304347826086973e-01;1.391304347826086973e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.351328903654485103e-01;1.315789473684210731e-01
1.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.381229235880398754e-01;1.045112781954887216e-01
1.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.112126245847176176e-01;1.060150375939849648e-01
1.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.186877076411960164e-01;1.090225563909774514e-01
1.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.044850498338870531e-01;1.015037593984962488e-01
1.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.000000000000000056e-01;1.261627906976744151e-01;1.210526315789473839e-01
1.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000056e-01;1.649484536082474473e-01;1.106719367588932801e-01;1.106719367588932801e-01;2.285714285714285920e-01;1.096625766871165697e-01;1.000000000000000056e-01;1.366279069767442067e-01;1.300751879699248159e-01
